development-1667	True	False
development-1668	True	False
development-1669	True	False
development-1670	False	True
development-1671	False	False
development-1672	False	False
development-1673	False	False
development-1674	True	False
development-1675	True	False
development-1676	True	False
development-1677	False	True
development-1678	True	False
development-1679	False	False
development-1680	False	True
development-1681	False	False
development-1682	False	True
development-1683	True	False
development-1684	False	False
development-1685	True	False
development-1686	False	False
development-1687	True	False
development-1688	True	False
development-1689	True	False
development-1690	True	False
development-1691	True	False
development-1692	True	False
development-1693	False	True
development-1694	True	False
development-1695	False	False
development-1696	False	False
development-1697	False	True
development-1698	False	False
development-1699	False	False
development-1700	True	False
development-1701	True	False
development-1702	False	False
development-1703	False	False
development-1704	True	False
development-1705	True	False
development-1706	False	False
development-1707	False	False
development-1708	True	False
development-1709	False	True
development-1710	True	False
development-1711	False	True
development-1712	False	False
development-1713	True	False
development-1714	False	False
development-1715	False	False
development-1716	True	False
development-1717	False	True
development-1718	True	False
development-1719	True	False
development-1720	True	True
development-1721	False	False
development-1722	False	False
development-1723	True	False
development-1724	False	False
development-1725	True	False
development-1726	False	True
development-1727	False	True
development-1728	True	False
development-1729	True	False
development-1730	True	False
development-1731	False	False
development-1732	True	False
development-1733	False	False
development-1734	True	False
development-1735	True	False
development-1736	False	False
development-1737	False	False
development-1738	True	False
development-1739	True	False
development-1740	False	False
development-1741	True	False
development-1742	False	False
development-1743	False	False
development-1744	False	True
development-1745	False	False
development-1746	False	False
development-1747	True	False
development-1748	True	False
development-1749	False	True
development-1750	False	False
development-1751	True	False
development-1752	False	False
development-1753	True	False
development-1754	False	True
development-1755	True	False
development-1756	False	False
development-1757	True	False
development-1758	True	False
development-1759	True	False
development-1760	True	True
development-1761	False	False
development-1762	True	False
development-1763	True	False
development-1764	False	False
development-1765	False	False
development-1766	True	False
development-1767	False	False
development-1768	True	False
development-1769	True	False
development-1770	False	False
development-1771	True	False
development-1772	False	False
development-1773	True	False
development-1774	False	False
development-1775	True	False
development-1776	True	False
development-1777	True	False
development-1778	True	False
development-1779	True	False
development-1780	False	False
development-1781	True	False
development-1782	True	False
development-1783	True	False
development-1784	True	False
development-1785	False	False
development-1786	False	False
development-1787	True	False
development-1788	True	False
development-1789	True	False
development-1790	False	False
development-1791	True	False
development-1792	False	True
development-1793	True	False
development-1794	False	False
development-1795	True	False
development-1796	True	False
development-1797	True	False
development-1798	False	False
development-1799	False	False
development-1800	False	False
development-1801	False	False
development-1802	True	False
development-1803	False	True
development-1804	False	False
development-1805	False	False
development-1806	True	False
development-1807	True	False
development-1808	True	False
development-1809	True	False
development-1810	False	False
development-1811	False	True
development-1812	True	False
development-1813	True	False
development-1814	False	False
development-1815	True	False
development-1816	False	True
development-1817	False	False
development-1818	False	True
development-1819	True	False
development-1820	True	False
development-1821	False	True
development-1822	False	False
development-1823	True	False
development-1824	False	False
development-1825	True	False
development-1826	True	False
development-1827	True	False
development-1828	False	True
development-1829	False	False
development-1830	True	False
development-1831	True	False
development-1832	False	False
development-1833	True	False
development-1834	False	True
development-1835	False	False
development-1836	False	False
development-1837	True	False
development-1838	False	True
development-1839	True	False
development-1840	True	False
development-1841	False	False
development-1842	False	True
development-1843	False	False
development-1844	False	False
development-1845	True	False
development-1846	True	False
development-1847	True	False
development-1848	False	True
development-1849	False	False
development-1850	True	False
development-1851	True	False
development-1852	True	False
development-1853	True	True
development-1854	False	False
development-1855	False	False
development-1856	True	False
development-1857	True	False
development-1858	False	False
development-1859	False	False
development-1860	False	False
development-1861	True	False
development-1862	False	True
development-1863	False	False
development-1864	True	False
development-1865	False	False
development-1866	False	False
development-1867	False	True
development-1868	True	False
development-1869	True	True
development-1870	False	False
development-1871	False	False
development-1872	True	False
development-1873	False	False
development-1874	False	True
development-1875	False	False
development-1876	False	False
development-1877	True	False
development-1878	True	False
development-1879	False	False
development-1880	False	False
development-1881	True	False
development-1882	False	True
development-1883	False	True
development-1884	False	False
development-1885	True	False
development-1886	True	False
development-1887	True	False
development-1888	True	True
development-1889	True	False
development-1890	True	False
development-1891	False	False
development-1892	False	False
development-1893	True	False
development-1894	True	False
development-1895	True	False
development-1896	True	False
development-1897	True	False
development-1898	False	False
development-1899	False	True
development-1900	True	False
development-1901	True	False
development-1902	True	False
development-1903	False	False
development-1904	False	False
development-1905	True	False
development-1906	True	False
development-1907	True	False
development-1908	False	False
development-1909	True	False
development-1910	True	False
development-1911	True	False
development-1912	False	False
development-1913	True	False
development-1914	True	False
development-1915	True	False
development-1916	False	True
development-1917	False	True
development-1918	True	False
development-1919	False	False
development-1920	False	False
development-1921	False	False
development-1922	False	False
development-1923	True	False
development-1924	False	False
development-1925	True	False
development-1926	False	False
development-1927	False	False
development-1928	True	False
development-1929	False	False
development-1930	True	False
development-1931	True	False
development-1932	True	False
development-1933	False	False
development-1934	True	False
development-1935	True	False
development-1936	False	False
development-1937	False	False
development-1938	False	False
development-1939	False	True
development-1940	False	False
development-1941	True	False
development-1942	True	False
development-1943	True	False
development-1944	False	False
development-1945	False	False
development-1946	True	False
development-1947	True	False
development-1948	True	False
development-1949	False	False
development-1950	False	False
development-1951	True	False
development-1952	False	False
development-1953	True	False
development-1954	False	False
development-1955	False	False
development-1956	False	False
development-1957	True	False
development-1958	True	False
development-1959	False	True
development-1960	False	True
development-1961	False	False
development-1962	False	False
development-1963	True	False
development-1964	False	True
development-1965	False	True
development-1966	False	True
development-1967	True	False
development-1968	True	False
development-1969	True	False
development-1970	True	False
development-1971	True	False
development-1972	True	False
development-1973	True	False
development-1974	False	True
development-1975	True	False
development-1976	False	False
development-1977	True	False
development-1978	False	True
development-1979	True	False
development-1980	True	False
development-1981	True	False
development-1982	True	False
development-1983	False	False
development-1984	False	False
development-1985	True	False
development-1986	True	False
development-1987	False	True
development-1988	True	False
development-1989	False	False
development-1990	False	False
development-1991	True	False
development-1992	True	False
development-1993	True	False
development-1994	False	False
development-1995	True	False
development-1996	False	False
development-1997	False	True
development-1998	True	False
development-1999	True	False
development-2000	True	False
